,종별,기관명,전화번호,주소,경도,위도
2222,의원,대영정형외과의원,053-743-1113,"대구광역시 수성구 수성로 375, 지하1~지상1층 (수성동1가)",128.6142652,35.8614219
2223,의원,이두형정신건강의학과의원,053-743-1199,"대구광역시 수성구 동대구로 312, 12층 (범어동)",128.6268702220238,35.858200249999996
2224,의원,제니스안과의원,053-743-1828,"대구광역시 수성구 달구벌대로 2435, 3층 (범어동, 두산위브더제니스)",128.6298965242801,35.8594838
2225,의원,유아미의원,053-743-3300,"대구광역시 수성구 화랑로 56, 2층 (만촌동)",128.6367636,35.8723369
2226,의원,동산연합내과의원,053-743-7887,"대구광역시 수성구 청호로 438, 지하2층 202, 203, 204호 (범어동, 범어라온프라이빗2차)",128.641839303084,35.855478899999994
2227,의원,수경이비인후과의원,053-743-8275,"대구광역시 수성구 동대구로 311, 11층 (범어동, 범어 애플타워)",128.62524585447065,35.8581865
2228,의원,심튼튼내과의원,053-744-1199,"대구광역시 수성구 달구벌대로 2296, 영광메디칼빌딩 3층 (수성동1가)",128.6622693,35.8526217
2229,의원,혜인내과의원,053-744-2455,"대구광역시 수성구 달구벌대로 2435, 301동 B101호 (범어동, 두산위브더제니스)",128.6298965242801,35.8594838
2230,의원,대구중앙성형외과의원,053-744-2477,"대구광역시 수성구 달구벌대로 2477, 4층 (범어동)",128.6335841,35.859109700000005
2231,의원,정성훈정신건강의학과의원,053-744-5754,"대구광역시 수성구 달구벌대로 2280, 6층 (수성동1가)",128.6622693,35.8526217
2232,의원,더블유외과의원,053-744-6075,"대구광역시 수성구 달구벌대로 2296, 6층 (수성동1가, 영광빌딩)",128.6622693,35.8526217
2233,의원,대구송도외과의원,053-744-7175,"대구광역시 수성구 달구벌대로 2296, 5층 (수성동1가, 영광빌딩)",128.6622693,35.8526217
2234,의원,우리연합정형외과신경외과의원,053-744-8330,"대구광역시 수성구 명덕로 438, 2,3층 (수성동3가)",128.6157626,35.8544319
2235,의원,현대안과의원,053-744-8414,대구광역시 수성구 달구벌대로 2578 (만촌동),128.64472637496135,35.8585413
2236,의원,류정신건강의학과의원,053-744-9975,"대구광역시 수성구 청호로 496, 2층 (만촌동)",128.6460495,35.8584273
2237,의원,수성단디신경외과의원,053-745-0123,"대구광역시 수성구 달구벌대로 2333, 3~4층 (수성동4가)",128.6622693,35.8526217
2238,의원,이은지마리산부인과의원,053-745-5888,"대구광역시 수성구 달구벌대로 2397, 17층 (범어동, KB손해보험 대구빌딩)",128.6622693,35.8526217
2239,의원,범어안과의원,053-745-6606,대구광역시 수성구 달구벌대로 2401 (범어동),128.6622693,35.8526217
2240,의원,선일외과의원,053-745-6633,대구광역시 수성구 동대구로 273 (범어동),128.6266845,35.860858
2241,의원,남부제통마취과의원,053-745-7400,대구광역시 수성구 달구벌대로 2504 (범어동),128.63652935006212,35.858515
2242,의원,고운성형외과의원,053-745-9393,대구광역시 수성구 달구벌대로 2401 (범어동),128.6622693,35.8526217
2243,의원,준내과의원,053-746-0875,대구광역시 수성구 달구벌대로 2395 (범어동),128.6622693,35.8526217
2244,의원,만촌숲정신건강의학과의원,053-746-5252,"대구광역시 수성구 달구벌대로 2582, 2층 2호 (만촌동)",128.64525,35.858636
2245,의원,본이비인후과의원,053-746-7588,"대구광역시 수성구 달구벌대로 2504, 3층 (범어동)",128.63652935006212,35.858515
2246,의원,경대숨앤속내과의원,053-751-0275,"대구광역시 수성구 달구벌대로 2331, 3층 (수성동4가)",128.6622693,35.8526217
2247,의원,마인드애플정신건강의학과의원,053-751-1919,"대구광역시 수성구 동대구로 311, 범어 애플타워 9층 902호 (범어동)",128.62524585447065,35.8581865
2248,의원,늘편한연합의원,053-751-3337,"대구광역시 수성구 달구벌대로 2670, 2층 (만촌동)",128.6533220711994,35.854710600000004
2249,의원,구수정산부인과의원,053-751-6363,"대구광역시 수성구 달구벌대로 2492, 3층 (범어동)",128.63517822719274,35.85843615
2250,의원,삼성병리과의원,053-752-0181,대구광역시 수성구 명덕로 382 (수성동1가),128.6157626,35.8544319
2251,의원,박남일비뇨기과의원,053-752-0220,"대구광역시 수성구 달구벌대로 2296 (수성동1가, 영광메디칼빌딩3층)",128.6622693,35.8526217
2252,의원,포헤어의원,053-752-0424,"대구광역시 수성구 동대구로 337, 401,402호 (범어동, 범어화성파크리젠시)",128.6266845,35.860858
2253,의원,수성애플소아청소년과의원,053-752-1004,"대구광역시 수성구 명덕로 404, 2층 203호 (수성동2가)",128.6157626,35.8544319
2254,의원,21세기내과의원,053-752-2241,"대구광역시 수성구 화랑로 122, 1~2층 (만촌동)",128.6367636,35.8723369
2255,의원,21세기연합소아과의원,053-752-3101,대구광역시 수성구 화랑로 122 (만촌동),128.6367636,35.8723369
2256,의원,범어힐정신건강의학과의원,053-752-5575,"대구광역시 수성구 동대구로 278, 7층 701호 (범어동)",128.62596529642425,35.8551702
2257,의원,밝은정신건강의학과의원,053-752-5983,"대구광역시 수성구 달구벌대로 2570, 214호 (만촌동, 수성 아크로타워)",128.64412215333573,35.85842145
2258,의원,마디팔팔의원,053-752-8880,"대구광역시 수성구 달구벌대로 2598, 4층 411,412호 (만촌동)",128.64661529358324,35.8582294
2259,의원,삼성글로벌정형외과의원,053-752-9200,"대구광역시 수성구 명덕로 422, 4,5층 (수성동2가)",128.6171196,35.8542158
2260,의원,정성마취통증의학과의원,053-752-9269,"대구광역시 수성구 달구벌대로 2263, 3층 (수성동4가)",128.6622693,35.8526217
2261,의원,강미정연합내과의원,053-753-0024,"대구광역시 수성구 동대구로 311, 범어 애플타워 9층 일부, 10층 (범어동)",128.62524585447065,35.8581865
2262,의원,닥터디자이너의원,053-753-0659,"대구광역시 수성구 동대구로 278, BL-Medi Tower 5층 (범어동)",128.62596529642425,35.8551702
2263,의원,르네여성의원,053-753-5040,"대구광역시 수성구 동대구로 311, 범어 애플타워 3층 4층 A-401호 (범어동)",128.62524585447065,35.8581865
2264,의원,대구삼성신경과의원,053-753-5566,"대구광역시 수성구 달구벌대로 2401, 3층 (범어동)",128.6622693,35.8526217
2265,의원,유한마취통증의학과의원,053-753-6001,"대구광역시 수성구 달구벌대로 2557-1, 7,8층 (만촌동)",128.6622693,35.8526217
2266,의원,범어아이자람 소아청소년과의원,053-753-6300,"대구광역시 수성구 동대구로 336, 상가동 201호 (범어동, 마크팰리스 범어)",128.6273853063447,35.860447050000005
2267,의원,클린이비인후과의원,053-753-7799,"대구광역시 수성구 달구벌대로 2570, 1층 105호 (만촌동, 수성 아크로타워)",128.64412215333573,35.85842145
2268,의원,꽃비(Be)피부과의원,053-753-8008,"대구광역시 수성구 동대구로 312, 3,5층 (범어동)",128.6268702220238,35.858200249999996
2269,의원,정재훈정신건강의학과의원,053-754-0080,"대구광역시 수성구 달구벌대로 2421, 7층 (범어동)",128.62760869554418,35.8594571
2270,의원,마리의원,053-754-1070,"대구광역시 수성구 달구벌대로469길 16, 3층 (수성동4가)",128.619422,35.8604752
2271,의원,나이스정형외과의원,053-754-1233,"대구광역시 수성구 화랑로 46, 성원넥서스 지하2층, 1층 (만촌동)",128.6574493,35.8759117
2272,의원,범어로제피부과의원,053-754-1475,"대구광역시 수성구 달구벌대로 2397, 16층 (범어동)",128.6622693,35.8526217
2273,의원,김상일이비인후과의원,053-754-2870,대구광역시 수성구 명덕로 385 (수성동1가),128.6157626,35.8544319
2274,의원,바른등신경외과의원,053-754-7575,"대구광역시 수성구 화랑로 98, 바른등빌딩 3~5층 (만촌동)",128.6367636,35.8723369
2275,의원,황금진연합의원,053-754-7881,"대구광역시 수성구 동대구로29길 28 (황금동, 천일빌딩)",128.6219709,35.8424116
2276,의원,이상희정신건강의학과의원,053-754-8789,"대구광역시 수성구 달구벌대로 2403, 2층 (범어동, 팍스빌딩)",128.6622693,35.8526217
2277,의원,만촌에스의원,053-754-9900,"대구광역시 수성구 교학로 48, 2층 (만촌동)",128.6504888,35.8493517
2278,의원,이진영 정신건강의학과의원,053-755-0175,"대구광역시 수성구 달구벌대로 2331, 3층 (수성동4가)",128.6622693,35.8526217
2279,의원,애플비뇨기과의원,053-755-0888,"대구광역시 수성구 동대구로 311, 5층 (범어동, 범어 애플타워)",128.62524585447065,35.8581865
2280,의원,류성열내과의원,053-755-3896,"대구광역시 수성구 달구벌대로 2280, 아성N타워 4층 (수성동1가)",128.6622693,35.8526217
2281,의원,은종대소아과의원,053-755-5050,대구광역시 수성구 명덕로 407 (수성동2가),128.6171196,35.8542158
2282,의원,보메성형외과의원,053-755-5556,"대구광역시 수성구 달구벌대로 2362, 8층 (수성동3가)",128.6622693,35.8526217
2283,의원,그랜드마취통증의학과의원,053-755-5572,"대구광역시 수성구 달구벌대로 2435, 301동 1층 309-1호 (범어동, 두산위브더제니스)",128.6298965242801,35.8594838
2284,의원,김윤정 소아청소년과 의원,053-755-9191,"대구광역시 수성구 수성로69길 65, 202호 (수성동1가, 수성롯데캐슬더퍼스트2단지)",128.6130273,35.8554939
2285,의원,김광원내과의원,053-755-9977,"대구광역시 수성구 달구벌대로 2498, 4층 (범어동)",128.63590557489687,35.858456399999994
2286,의원,원정신건강의학과의원,053-756-0142,"대구광역시 수성구 달구벌대로 2288, 7층 (수성동1가)",128.6622693,35.8526217
2287,의원,수성내과의원,053-756-1226,"대구광역시 수성구 명덕로 438, 4층 401호 (수성동3가)",128.6157626,35.8544319
2288,의원,소피마르소여성의원,053-756-3006,"대구광역시 수성구 달구벌대로 2297, 3층 (수성동4가)",128.6622693,35.8526217
2289,의원,유이비인후과의원,053-756-4646,대구광역시 수성구 화랑로 50 (만촌동),128.6367636,35.8723369
2290,의원,조외과의원,053-756-4669,대구광역시 수성구 달구벌대로 2514 (범어동),128.6375782771352,35.85850235
2291,의원,경대아이키움소아청소년과의원,053-756-5400,"대구광역시 수성구 달구벌대로 2280, 아성N타워 2층 202호 (수성동1가)",128.6622693,35.8526217
2292,의원,아름다운속내과의원,053-756-7700,"대구광역시 수성구 명덕로 377, 3층 (수성동1가)",128.6157626,35.8544319
2293,의원,유앤장내과의원,053-756-7950,"대구광역시 수성구 국채보상로 800, 3,4층 (범어동)",128.6158381,35.8680031
2294,의원,김덕영성형외과의원,053-759-0888,"대구광역시 수성구 지범로 188, 청구리빙월드 206호 (범물동)",128.64172,35.8198075
2295,의원,마음과마음정신건강의학과의원,053-759-7515,"대구광역시 수성구 달구벌대로 2295, 5층 (수성동4가)",128.6622693,35.8526217
2296,의원,닥터드림재활의학과의원,053-759-8275,"대구광역시 수성구 청수로26길 36, 한성스퀘어 7층 701호 (두산동)",128.6224022,35.8376837
2297,의원,소리와향기가있는종합이비인후과의원,053-759-8877,"대구광역시 수성구 동대구로 312, 4층 (범어동)",128.6268702220238,35.858200249999996
2298,의원,박내과의원,053-761-0075,대구광역시 수성구 수성로 298-1 (수성동2가),128.6142652,35.8614219
2299,의원,황금속내과의원,053-761-0365,"대구광역시 수성구 동대구로 111, 황금빌딩 2층 (황금동)",128.62356772398255,35.840286750000004
2300,의원,미소피부과의원,053-761-1221,"대구광역시 수성구 청수로 194, 3층 (지산동, 동대구농협황금지점)",128.6292398,35.8387719
2301,의원,애플이비인후과의원,053-761-2600,"대구광역시 수성구 청수로 235, 캐슬골드파크종합상가동동 204-3호 (황금동, 캐슬골드파크 2단지)",128.63403512779874,35.841522299999994
2302,의원,동산연합의원,053-761-4215,"대구광역시 수성구 파동로 120, 2층 2호 (파동, 대자연아파트상가)",128.6213563,35.807599
2303,의원,황금연합신경외과의원,053-761-8275,"대구광역시 수성구 청수로 188-1 (지산동, (1~2층))",128.62873132203333,35.838736499999996
2304,의원,미래이비인후과의원,053-761-8575,"대구광역시 수성구 청수로 23, 2층 (중동)",128.6479295,35.8473734
2305,의원,애플피부과의원,053-761-8888,"대구광역시 수성구 동대구로 311, 범어 애플타워 12,14층 (범어동)",128.62524585447065,35.8581865
2306,의원,권오종내과의원,053-762-0075,대구광역시 수성구 들안로 262 (수성동3가),128.6174404,35.838718
2307,의원,늘맑은신경과의원,053-762-1188,"대구광역시 수성구 청수로 178, 3층 (지산동)",128.62756485385756,35.838782050000006
2308,의원,황금봄정신건강의학과의원,053-762-2510,"대구광역시 수성구 동대구로 111, 황금빌딩 2층 (황금동)",128.62356772398255,35.840286750000004
2309,의원,정무달외과의원,053-762-3003,대구광역시 수성구 수성로 244 (중동),128.6132066,35.850452
2310,의원,수성연합정형외과의원,053-762-6464,"대구광역시 수성구 명덕로 406, 1,3층 (수성동2가)",128.6157626,35.8544319
2311,의원,잎새의원,053-762-7070,"대구광역시 수성구 달구벌대로 2598, 401호 (만촌동)",128.64661529358324,35.8582294
2312,의원,두산내과의원,053-762-7585,"대구광역시 수성구 상화로 138, 2층 (두산동)",128.6146268,35.8349105
2313,의원,한빛비뇨의학과의원,053-762-7766,"대구광역시 수성구 수성로 180, 2층 208호 (중동, 수성센트럴 화성파크드림)",128.6142652,35.8614219
2314,의원,황금내과의원,053-762-7788,"대구광역시 수성구 청수로 188-1, 4층 (지산동)",128.62873132203333,35.838736499999996
2315,의원,잘보는속내과의원,053-762-8275,"대구광역시 수성구 달구벌대로 3250, 1층101호, 2층 (신매동)",128.6622693,35.8526217
2316,의원,에이마취통증의학과의원,053-763-1230,"대구광역시 수성구 달구벌대로 2401, 2층 (범어동)",128.6622693,35.8526217
